image_name,description
cmc_143.png,"This comic introduces how to make a circular flower pot stand. First, draw two semicircles on a plank, then saw the semicircles out of the plank. Next, drill several holes in specific positions on the semicircles. After drilling the holes, the man selects suitable sticks and cuts them into three long sticks and two short ones. The short sticks are used to connect and stabilize the two semicircles. The three long sticks serve as legs for the flower pot stand. Finally, placing the flower pot in the center of the stand completes the project."
cmc_144.png,"A mother and her child make bread together. The mother holds the kneaded dough, and the child braids two strands of dough together. Then, the child and mother place the shaped dough into the oven to bake. After the bread is baked, the family of three sits at the table with drinks, tasting the bread they made themselves, feeling very happy."
cmc_145.png,"The owner prepares food for two kittens. After preparing, she places the food on the ground for the kittens to eat. During their meal, a dog becomes interested in their food. The dog scares the kittens away, and the owner quickly drives the dog away. However, the dog feels very wronged. The owner then comes up with an idea to make a small cabinet specifically for feeding the kittens. The cabinet is designed with a baffle that leaves a width on both sides, allowing only the small-bodied kittens to enter the cabinet. After preparing the food, the owner puts it in the cabinet and closes the baffle. The two kittens can enter the cabinet to eat their food due to their small size, while the dog can only peer through the crack, avoiding the previous trouble."
cmc_146.png,"On the girl's birthday, she receives a toy rabbit as her birthday gift. But one day, she accidentally leaves the rabbit next to a bench in the park. The rabbit is found by a small dog. The girl goes home and cries to her mother that she has lost her toy rabbit. Once, while the girl and her mother are walking on the road, the dog that found the rabbit comes towards them, carrying the rabbit in its mouth."
cmc_147.png,"A patient in the hospital with a breathing machine finds that his mobile phone has only 2% battery left. He unplugs the plug next to his bed to charge his phone. However, this plug is actually for the medical machine supporting his life. The moment he unplugs it, the boy dies because he loses life support. His soul floats out of his body and turns on his phone, only to receive the news of his own death."
cmc_148.png,"One day, a rabbit goes shopping at the mall, already having bought bread and carrots in his shopping cart. Then he buys an octopus from the freezer of Mr. Bear at the counter. After shopping, he carries his groceries home. He then puts the octopus in the kitchen and goes to read a book. The octopus uses its eight arms to work simultaneously: one baking small cakes, one checking the pot, one cutting carrots, and the remaining two washing dishes, with very high efficiency."
cmc_149.png,"A little girl prepares many vegetables, including carrots, potatoes, onions, and peas. After preparing the vegetables, the little girl cuts them into pieces, and her mother helps peel the potatoes. After preparing the ingredients, the little girl puts them in a pot to stew and stirs the vegetables with a spoon. After cooking, the little girl places the food in a bowl and takes a spoon to taste it."
cmc_150.png,"One day, a little girl gets injured, her leg bleeding. The girl lies on the bed, crying loudly. The doctor treats her wound. First, the doctor wipes the injured area with a cotton ball. Then, he drops medicine on a cotton pad, cuts a plaster, and sticks this combination on the little girl's wound. After bandaging the wound, the girl's mood significantly improves, and she smiles in the doctor's arms."
cmc_151.png,"A little rabbit strikes a match on a matchbox, sparking a flame, then throws it onto a barbecue grill full of gasoline barrels. The grill explodes violently, the blast breaking through the Earth and shooting into space, knocking down an alien spacecraft. An alien falls onto the grill, and the rabbit is seen eating its tail."
cmc_152.png,"The father's desk becomes a mess because of a pile of items, and a child trips over it, scattering everything on the ground. So, the father decides to make a new desk. He fixes two horizontal bars in a corner of the wall, then stabilizes the desk board with these bars, and uses a vertical pole as the desk leg. He also installs a slide under the desk, where a small sliding desk board is placed. This way, his typewriter can slide out from the slide when needed and be hidden under the desk when not needed, making the desk neater."
cmc_153.png,"One day, Mr. Rabbit argues with a steak, glaring and squinting at each other. Their argument escalates, and the steak gets so angry that it bursts into flames, eventually cooking itself and becoming a meal for the rabbit."
cmc_154.png,"One day, a little boy wants to do some crafts. He takes a box of eggs from the fridge and paints them with colors. The eggs are painted in bright, varied colors. After painting the eggs, he hides them around the house. One egg is placed in his father's pants as a gift for him to find. However, the father accidentally crushes the egg when putting on his pants, which the little boy finds somewhat funny."
cmc_155.png,"The rabbit goes to pick up the newspaper delivered to his doorstep every day. Seeing the news in the paper, the little rabbit becomes very angry, with flames coming out of his head. Perhaps because today's news is too infuriating, when the little rabbit takes the subway, he notices that all the passengers have flames coming out of their heads, creating a very interesting scene."
